ACDate,UserID,UserName,Name,DescPol,UserDesc,Country,PlaceType,Coord,Verified,NrFollowers
2015-02-17 03:17:45,3023227166,marquesis_TG,Mr. Marques 👑🎓,0.0,UMU 20'🏀 Aosfyc 16'🎶 snap: m_young16,330,None,None,False,674
2017-12-07 17:12:38,938818545336705029,Ajay_ji000,AjAy Choudhary🐯,0.0,🙏🚩 दिखावे की मोहब्बत से दूर रहता हूँ … इसलिए महाँकाल के नशे मे चूर रहता हू !!🚩,"Sanwer, INDORE ,M.P",None,None,False,965
2016-06-26 21:01:52,747173052497072128,subhumanapathy,howl,-0.5,if i go to heaven i’ll be bored as hell,"California, USA",None,None,False,19
2016-07-07 07:22:28,750953112458895361,CanyeCest,Bryson,0.0,None,None,None,None,False,229
2017-01-28 05:34:26,825215434823725057,NeerajSarse,।।जयतु हिन्दू राष्ट्रम।।,0.0,।।नमस्ते सदा वत्सले मातृ भूमे त्वया हिन्दू भूमे सुखम् वर्धितो हम्।महामङ्गले पूण्य भूमि त्वदर्थे पतत वेषकायो नमस्ते नमस्ते।।,"Madhya Pradesh, India",None,None,False,5053
2017-10-07 17:25:29,916716118147989504,kailashcscdatan,🇮🇳 कैलाश वर्मा 💯%F🔙,0.0,VLE 71017🚩🇮🇳  मेरा देश🇮🇳प्रगति पर है और अपनी बुरी नजर न लगाये 🙏मित्रता बनाने और निभाने में यकीन🙏@kailashdatancsc 🔙 🙏🇮🇳 जय हिन्द🙏 UF=UF🔙,"Datan, Palari ,Chhattisgarh",None,None,False,5466
2017-09-20 04:07:24,910354680882003974,VRatan73,Ratan Verma🌊🌍,0.0,#NATIONALIST  M.A GEOGRAPHY(TEACHER) #गर्व_होता_है_अपने_नमो_पर,"Azamgarh, India",None,None,False,246
2017-09-03 14:08:31,904345363435450369,starlighttmikey,michael clifford,0.0,5SOS forever in my heart // rp,None,None,None,False,3877
2017-07-07 05:59:11,883203724147130368,softforash,zoë loves ashton,0.0,"'say ya want me, say ya want me, out of your life' 🥀🖤 — youngblood @ashton5sos xx",None,None,None,False,604
2018-04-14 06:49:44,985047433364226053,stylinsonskiddo,🌹,0.0,take my pain away fan account 1/2,None,None,None,False,124
2017-04-08 11:35:11,850673370295173120,titanirwinblood,niya (el's mom),-0.467,// is it bad? so bad. //,BADLANDS,None,None,False,2139
2016-03-28 00:53:05,714253945896472577,ASHGIGGLEIRWIN,lilac,0.0,SLFL 9•04•16 🖤 HFKTOUR 11•04•17 🦋,SLFLIRVINE,None,None,False,755
2017-12-28 06:22:59,946265202726617088,kayladarmody19,kayla saw infinity war🐝,0.0,i wanna lay beside you ...,Australia,None,None,False,99
2014-11-09 17:03:25,2869225925,5soscode,em x,0.167,// classic together like egyptian gold // fan account //,"Southampton, England",None,None,False,3272
2017-08-27 03:58:22,901655100191522816,bxssistluv,• kars loves andy deluca •,0.0,fan account 💛 az baby 🌵22.04.18 😇💞,probably a concert somewhere,None,None,False,458
2017-10-08 07:29:07,916928428405809152,Sarina4356,sarina loves michael clifford💫🖤卌,0.0,"i stan 5sos, Tom Holland and Selena Gomez because they all saved my life and I am so thankful for them♥️I hope that one day I get to meet them♥️ ‘fan account”♥️",Somewhere listening to 5sos and looking at photos of Tom Holland :),None,None,False,1252
2018-04-24 16:58:00,988824387473178625,RakeshT73827202,Dr.R.Tripathi BJP🙏🚩🇮🇳,0.0,"पुराना एकाउंट सस्पेंड,,मोदी-योगी समर्थक।कांग्रेसी,आपिये दूर रहें।निडर,स्पष्टवादी. भाजपाई, (Rt महज औपचारिकता, सहमति नहीं) *Tweets in likes*","Uttar Pradesh, India",None,None,False,1197
2012-06-11 16:20:56,605544827,thiathunagana,Afrika,0.0,*think,Soweto & Venda,None,None,False,1670
2016-11-30 08:49:57,803883756218155008,Scottpiigrlm,Scott,0.25,Scott Pilgrim Bot run by @moosimoose comic verse,Canada,None,None,False,20
2018-05-12 06:33:39,995190247867781121,Vuci_Wakwa_Nkos,A_NOBODY,0.0,IAM JUST A NOBODY,"Potchefstroom, South Africa",None,None,False,4
2017-12-22 07:25:04,944106497360904193,VrishabhSingh,वृषभ सिंह,0.0,।। क्षत्रिय शिवभक्त ।।,"Chhattisgarh, India",None,None,False,1878
2014-11-25 14:01:23,2892045994,joswiIson,-,0.0,you are my home and you are my heart alex karev will you marry me,None,None,None,False,4069
2009-08-20 19:02:17,67392986,tonydvelazquez,Tony Velazquez,0.0,Photographer/Filmmaker Sierra Club member IG: http://Instagram.com/tonydvelazquez,California Central Coast,None,None,False,440
2009-10-31 10:42:45,86503842,HeggieTBK,Heggitha ;;,0.0,Opinionated potato ;; Slytherin. Agender ex-Cinderella. Mother of adults. Graduated 16.09.17🎓 BA (Hons) Humanities with Classical Studies (Open),A post-FVK dystopia,None,None,False,1101
2014-03-28 18:04:35,2416268474,Gorzybot,Gorzybot,-0.5,nick (@iliketapirs) bot dont touch me or ill call the popo,None,None,None,False,28
2017-10-21 05:03:41,921602868792061952,gcfpout,ًًk / d-5,0.0,➯ ꒰ ₁₉₉₅₊ 𝙗𝙪𝙨𝙖𝙣 𝙗𝙤𝙮𝙨 ⁺¹⁹⁹⁷ ꒱ ˖◛⁺⑅♡,𝘱𝘭𝘶𝘴𝘴𝘪𝘹𝘵𝘩𝘳𝘦𝘦,None,None,False,4266
2013-05-26 18:43:16,1460380291,Vemshnub,Vemshnub,0.242,"Proud owner of the @Vemshnub twitter account, tweeting since May 2013. FLAT EARTHER !!! The 'globe' is actually flat + stationary - Nasa is lying 🚀",None,None,None,False,7620
2011-08-13 19:17:33,354461808,96DEF_,vic,0.0,— [ #임재범 ; #민윤기 💌 ],ass,None,None,False,5037
2009-06-26 00:58:17,50851420,truckster1,Truckster1 🇺🇸,0.225,An old school American Trucker ready/willing to fight for our God given Liberties & Freedom & uphold the Constitution  Proud Vietnam Veteran~ Dont Tread on Me,United States of America,None,None,False,5975
2010-10-03 05:16:27,198041903,amley59,mark lupton-emsley,0.0,None,None,None,None,False,27
2012-05-19 10:15:50,584631526,xueeeaii,juee,0.0,Sawadikap madafakap,downtown,None,None,False,642
2009-05-14 13:34:18,39993576,aarontheworld_,Aaron,0.0,Teacher. Student. Bum.,Quezon City  Philippines,None,None,False,297
2017-10-02 12:28:16,914829385374482432,sourceos,hayi. ♡,0.0,"peek-a-boo, i found you.",hayi is @ dms for now.,None,None,False,126
2017-07-20 23:35:01,888180474010640384,hollywooddoot,indya VEVO.,0.0,b r a t . 😈,None,None,None,False,102
2015-03-21 19:02:07,3102507809,julesspugs,lil bake,0.0,work until you don't have to introduce yourself          pastrychef👩🏽‍🍳,LINY,None,None,False,301
2015-09-22 05:27:45,3735716734,cci_network,CCI Network,0.0,"Cohesive Synergy Against Crime. We RT SouthAfrican conversation , news & your views on issues of crime & safety in South Africa 🇿🇦","Johannesburg, South Africa",None,None,False,3494
2017-07-03 00:39:23,881673692530343936,The_Ancestor_,TheAncestor,0.0,"You remember our venerable house, opulent and imperial. It is a festering abomination! I beg you, return home, claim your birthright and deliver our family.",None,None,None,False,6
2012-06-19 03:29:46,612315174,DrAthanasius,Dr. Athanasius formerly known as Alfredo,0.0,"Cristiano, hijo, esposo, padre. #Panama #Michigan #GoBlue #Cowboys #marea roja #knicks #mentecato #calvinista",United States,None,None,False,320
2012-03-06 10:10:51,516397891,malihamansoor1,maliha mansoor,0.1,Writer/Communications Professional,Islamabad Pakistan,None,None,False,328
2011-09-29 19:51:44,382275119,puddleduckx,Gab 🦄,0.0,Crunchy nut cornflakes are just Frosties for wankers.,West Yorkshire,None,None,False,251
2017-04-24 16:00:52,856538441248641024,BradGil39949118,Brad Gilbert,0.05,"My two grandchildren are my world, I love movies, TV, life since beating Cancer and depression. Hate comics being called graphic novels",None,None,None,False,15
2016-02-22 21:36:55,701883392439111680,GalaxyDescends,Galaxy 🦇,-0.1,I put the “witch” in “Twitch”! Humble Partner. Mental illness. Women’s rights. Bat lover. Macabre obsessed. Wife-ing up Wheels. galaxy@deadgirlcreative.com,"Capital, British Columbia",None,None,False,743
2018-03-04 01:20:12,970106601074929664,SardarB82887192,Sardar Babar,0.0,None,None,None,None,False,9
2010-06-10 05:49:18,154036527,AXJPRESS,AXJ ® PRESS,0.0,"AXJ ® is the fastest growing civil and political rights organization in the world! Join us now on Twitter ®, http://axj.com",International,None,None,False,531
2017-05-07 02:21:39,861043319710785536,SaltyWeston,Westony🔥,-0.2,13 // MC Graphics Designer // Youtuber // No Free Art,Not California,None,None,False,145
2017-09-05 06:33:50,904955716888403969,IsmailG_R_E_E_N,H.N.D.R.X.X.🌟,0.0,My motto is simple:I will not lose🌟,"Westville, South Africa",None,None,False,28
2009-08-11 19:23:59,64796436,rockandmoll,m👽lly,0.0,human impersonator,United Kingdom,None,None,False,1053
2009-02-20 22:03:11,21439276,Holo_drone,Peter,0.0,None,United Kingdom,None,None,False,125
2017-01-05 00:25:42,816802820364140545,Luke_1311,Lukas Aumüller,0.0,None,"Maria Enzersdorf, Österreich",None,None,False,19
2016-11-06 19:09:39,795342400239652864,SkeletonNegro,James Patrick 🇩🇪,-0.05,Jimpact! worker  Weaponized Funposting  Not A Part Of Your Dead Political Movement  #BongoNation @fairlife Representative,Clown College,None,None,False,321
2011-06-12 18:22:49,315953837,YarieYari,YarieYari™,0.25,"Noah's mommy. 💙 sip my love, mommy got this.",None,None,None,False,937
2012-04-06 21:01:23,547105879,EugeneHirsch,daniel eugene hirsch,0.05,"MBA, Metal Casting, Retired. Descendent of revolutionist who fought for the Colonies independence Republican civil war soldier fought to free Slaves,one killed","lake ozark, mo",None,None,False,293
2010-05-18 23:35:58,145425558,onlysevenkings,nicole🇪🇨,0.0,ESP/ENG  bts/suran/dean/heize  OT7  FAN ACCOUNT  backup: @lostwolfkth ✨,she/her,None,None,False,2259
2016-03-20 23:33:20,711697158152589312,bmrbby,⚡️,0.0,shithead son,None,None,None,False,21042
2012-12-01 04:27:43,981815300,prince_sope,S̶i̶n̶g̶u̶l̶a̶r̶i̶t̶y̶ ♡Emo King Jeon♡,-0.35,But this cold and bitter aftertaste makes sense now that you’re not here 🌙 💫  ~Fan account for Kings @BTS_twt💜,BTSpop,None,None,False,499
2013-06-20 04:05:50,1532784769,ConanianID,detective conan indo,0.5,we share quotes-facts-games-pictures-trivia [20/6/13]  line: ConanianID  [ENG-ID]  CEK FAV:),Jepang-London-Indonesia,None,None,False,1020
2012-06-03 22:42:02,598725196,talecrafter,Stephan Hövelbrinks,-0.205,"Creator of Death Trash, a vulgar cyberpunk RPG set in a grotesque post-apocalypse. Game Developer. Artist. Part of @saftladenberlin. #gamedev #pixelart",Berlin,None,None,False,19036
2013-11-14 22:47:36,2194983193,itsBorked,itsBorked,0.0,[ Occasional Streamer ][ Optimistic Pessimist ][ Jack of all trades ],Central Texas,None,None,False,808
2009-06-29 12:36:54,52042957,Ilkdogan,Tuncay Zafer,-0.4,"Retro Game Blogger, Football&Basketball Fan, Accountant https://m.facebook.com/retrooyun/",None,None,None,False,165
2011-08-29 03:14:02,364045851,Purushotham49,Purushotham,0.0,Promotes use of organically grown foods.,"Bogadi, Mysore",None,None,False,11
2017-05-17 16:39:48,864883159053340672,therealbitotter,BitOtter,0.222,#gamedev  #Gay  #Male  #Married  #Ancap  #Conservative  #Prolife  #Progun  #Antiwar  #Bitcoin  #prowhite,Terra,None,None,False,386
2016-03-12 18:33:23,708722571307585536,indiedevsunite,IndieDevsUnite (bot),0.0,I'm a bot that retweets tweets about #gamedev and #indiedev. My algorithms select tweets that show indies at work.   Follow me and I will retweet you too!,Running on a CPU,None,None,False,4712
2014-12-13 19:08:15,2920133375,OG_HAMBURGHINI,🍔,0.0,I am the Mac Daddy of Heimlich County // Personal/Business: og-hamburghini@manbearpig.com // Profile pic by @paul0tron // Art: @halfwai_dml // RT ≠ endorsement,BEEFLAND,None,None,False,522
2012-08-17 23:10:48,764621922,Jon_Wolfoso,Wolfoso,0.0,Undercover nerd. Optimistic Nihilist. Vidya Gaemz. Bob Ross is my Spirit Animal. Lover of everything WH40K. Favourite pronouns: Alpharius/Alpharius.,"Terra, Segmentum Solar.",None,None,False,163
2015-08-04 21:42:41,3403326509,danaducessa,danaducessa,0.2,"I don't belong here..I prefer whole melodies instead of tweets.. just passing by..bye   FYI: I BLOCK LISTS, ADS, FOLLOWERS W/O TWEETS &UNFOLLOW SHILL retweeters",None,None,None,False,232
2017-11-16 10:17:24,931103903239757825,marymargaaa,márgá,0.0,rbw - da bells - i-lovelies,None,None,None,False,223
2010-12-22 17:16:45,229536508,iKeaiRock,Ke 💋🍭,0.042,Mechanical Engineer; pretty ones do exist. 👩🏽‍🔧💁🏽 Minding my black business 🕵,CLE 🛫NJ,None,None,False,773
2014-03-10 02:56:07,2381408208,survivethisfans,ᴉoq ʎɥsoſ,0.0,ʰᵒʷ ᵃᵐ ᶦ ᵗʰᵉ ᵖᶦᶜᵗᵘʳᵉ ʸᵒᵘ ᵖᵃᶦⁿᵗᵉᵈ   thegreygods,knowhere,None,None,False,934
2013-09-15 19:36:13,1868950748,MostafaRashad3D,Mostafa Rashad,-0.4,System Analyst × Artist × Game Dev,"Cairo, Egypt",None,None,False,718
2011-02-16 11:54:04,253022577,Dominus_Exult,Dominus of Exult,0.0,None,None,None,None,False,149
2014-10-11 11:13:07,2822500829,HorathDrak,Horath Drak 🐙,0.0,Youtuber & Streamer. Strategy & RPGs. 🎞 http://youtube.com/HorathDrak            🎥 http://twitch.tv/HorathDrak  🔋https://www.patreon.com/horathdrak,Lives in Germany. CEST (UTC+2),None,None,False,305
2013-09-16 16:37:48,1872273902,gareth_hurley,🏴󠁧󠁢󠁷󠁬󠁳󠁿 A Nice Cup of Tea,-0.036,"Pro-Life Catholic Cardiff City fan. Husband & dad. Small businessman. Distributist. Pork Pies, wine gums, whisky & beer. CYMRU AM BYTH. #brexit",Wales,None,None,False,1055
2011-08-03 08:54:29,347749192,GabrielSassone,Gabriel Sassone,0.125,"(Life Lover / Life surfer) + Programmer @ Avalanche NYC. Coder Love on Unobtanium.  Ex ReadyAtDawn, Codemasters and others. Only personal views here.",New York,None,None,False,484
2012-05-11 19:49:27,577413610,SebastianSkov,Sebastian Andersen,0.0,None,None,None,None,False,23
2010-06-26 01:26:35,159672466,dutchbeth,Bethany Jung,0.203,Your delightful little sociopath - a  gladiator in a suit. I play guitar and write songs.,Indonesia,None,None,False,502
2012-10-24 14:53:19,901981813,suede_santoro,Suede Santoro,-0.167,👑Elected Speaker of FRONTLINE MILITIA ✊👌 (*Blackfoot-Washitaw Turtle Islander/ Khoisan Tribe*)🌍➡🌎  🌅🌍 Hotep Family 🌍👳KING👑 🙏/THE BLACK WOMAN IS GOD/🙏,Southeastern North Carolina,None,None,False,2627
2015-04-18 13:47:51,3179514513,Vieille_Denree,Kasteii,0.0,Jean Rageant,Secqueville-en-Bessin,None,None,False,73
2017-03-02 01:29:34,837112612894703616,Sandfoxstudio1,Sandfox studio,-0.166,Indie game company based in Ireland and Morroco. Our new game is Coming SOON🎮🕹️  FB:sandfoxstudio INSTA: sandfoxstudio,"Dublin, Irlande",None,None,False,96
2017-07-08 06:17:16,883570660513124352,MajdfWolf,Majdf,0.0,The pilgrim of arts.,Middle Earth,None,None,False,93
2016-10-24 04:14:01,790405964641869824,IndieDevSharer,Indie Dev Sharer,0.083,"Follow-Me to get the latest updates of Indie Dev! Remember to Mention #IndieDev, #IndieGame, @IndieDevSharer on your Tweet. Creator: @kyroskoh, 24 Oct 2016",Living with @kyroskoh (SG),None,None,False,4095
2015-11-13 12:53:16,4178897188,xeno_game,Xeno Gaming,0.0,Our Team helps #indiedev with #indiegame #publishing #distribution #gamepromo If you need any help just drop us a line! #gamedev #dev #gaming #indiegamelover,Worldwide,None,None,False,1569
2016-09-26 15:45:21,780433081144672257,vasheti_,Vashti,0.0,Feminist.Medical doctor.,"VGC,Lagos",None,None,False,1426
2015-02-16 10:43:21,3022273374,Raman_Razrola,9 Raman 9 Razrola 9,0.0,Head of the Eternal Illumination 9⃣9⃣9⃣,Valhalla (Not In Yet),None,None,False,0
2009-06-26 00:58:17,50851420,truckster1,Truckster1 🇺🇸,0.225,An old school American Trucker ready/willing to fight for our God given Liberties & Freedom & uphold the Constitution  Proud Vietnam Veteran~ Dont Tread on Me,United States of America,None,None,False,5983
2010-01-06 22:34:49,102500579,JanDavidHassel,Jan David Hassel,0.1,"Technical Designer @EA_DICE. Ex-@inbetweengames/@YAGERdev. Work in Spec Ops: The Line, Dead Island 2, The Mammoth, @AWMFgame. These are my own opinions.",Stockholm  Berlin,None,None,False,8255
2013-06-15 11:46:13,1519167714,phitty_5f,DemonKartel,0.0,fat bitches not allowed to mention me on here,"Toronto, Ontario",None,None,False,206
2016-08-14 09:22:34,764754071903281152,taftxspikers,ً,0.0,victonara galang forever,None,None,None,False,555
2015-04-26 23:43:19,3177121734,AscherTV,Ascher,0.0,Husband  Bearded Gamer  Man with the hat  Twitch streamer  DnD addict  check me out at https://www.twitch.tv/Ascher,None,None,None,False,267
2017-02-24 07:17:33,835025857316024320,kaioutsold,zan ♡ jongin,0.5,jongin is the best. you can't change my mind,EXO,None,None,False,2756
2015-02-27 01:53:50,3064292284,SArmadilloTank,Armadillo Tank,0.0,None,None,None,None,False,48
2012-12-04 19:52:10,989470219,thadzzss,THvan,0.0,None,None,None,None,False,86
2017-07-26 21:11:34,890318699151982592,headtoheadbot,HEAD TO HEAD,0.367,"I am a bot, made by @johnbujalski using Cheap Bots Done Quick by @v21",The Arena,None,None,False,2
2014-01-19 13:46:16,2299710372,InaTweetsFYI,Ina,0.0,"Interaktionsbeauftragte für Berlin, Brandenburg & beyond",None,None,None,False,738
2010-02-25 08:27:36,117345635,timorahilly,Tim O'Rahilly,0.092,"Author, Life Coach & Educator. Changing lives by taking you on an action oriented journey to a bright, compelling future. http://www.timorahilly.co.uk/blog","Hemel Hempstead, Herts. UK",None,None,False,1721
2017-01-03 08:51:37,816205361866829824,chris_kitcher,Chris Kitcher,0.0,None,None,None,None,False,2
2009-03-09 05:57:56,23407856,avinash_maddi,Avinash MADDI,-0.1,"Game Designer (Mobile/VR), I design games and write about games . my whole life is a game 😆 *Games = Fun = Happiness*.",India,None,None,False,623
2017-04-16 21:04:48,853715823084613632,cumpenprole,dying on the necrophilia hill to finally get laid,-0.5,"to jerk off in the morning, eat tacos in the afternoon, get drunk in the evening, shitpost after dinner","Austin, TX",None,None,False,54
2017-05-02 10:23:50,859352727041658880,jmoz17,Dragons17,0.0,None,"New South Wales, Australia",None,None,False,48
2017-05-02 10:23:50,859352727041658880,jmoz17,Dragons17,0.0,None,"New South Wales, Australia",None,None,False,48
2011-11-08 05:10:30,407507285,jewel_patriot,patriot jewel,0.175,"You have enemies? Good. That means you've stood up for something, sometime in your life. Winston Churchill","Pennsylvania, USA",None,None,False,8681
2017-06-27 19:37:43,879785834299502592,chloesellers1x,C 🌹 Xx,0.0,None,"Scotland, United Kingdom",None,None,False,217
2014-12-09 20:49:03,2924508206,beccaluskx,Becca Lusk,0.0,None,None,None,None,False,553
2017-11-20 04:34:28,932467152321466369,theprince4_2,George Mothibedi Motaung,0.136,"Prince of Peace, Anointed by Me’lech Yeshua; in order to Understand me Read Tweets Bottom-Up as I Reveal the New Emperor Nicknamed GogThe HornThe Beast666.",South Africa,None,None,False,18
2016-01-26 01:43:24,4847689937,PinoyDances,Donald Dunlap,-0.067,"An angry Old Man Who No Longer Cares to hear Frankfurt school falsehoods. Like it enough to 'like?' then retweet it, please","Hell, is sufficient",None,None,False,2106
2013-03-05 15:38:14,1244012858,TheMrZippie,"hi im martin, nice to meet you",0.2,"he/him - i tweet a lot (too much, according to some) - profile pic by @AWeirdLisa",flatlandia,None,None,False,572
2014-04-22 21:55:49,2502655013,epicsuperbat,Epicsuperbat,0.167,"She/Her, Bigender, Asexual, Jamie, 16, Last one to interact with Rages tweet so I win! April 18th is officially appreciate Leon day! Discord (@)#5940","England, north yorkshire",None,None,False,132
2016-06-02 03:51:06,738216344991059969,Erikcoy69Boy,Anita Evans,0.083,Pretty baby. Cosplay fan / Cats lover. check my last tweet,Bandung,None,None,False,0
2010-09-01 18:09:47,185731429,MsAshleigh_B,A S H L E I G H,-0.129,"'my mom cursed so much when we were little, I thought my name was fuck'",somewhere.,None,None,False,269
2012-07-10 15:14:09,632062205,harrysperalta,i love b99,0.0,#FreePalestine,ashi saba and xanthi,None,None,False,3049
2017-11-20 12:05:47,932580730986745856,KraftyPat,Pat Riot,0.0,None,None,None,None,False,39
2013-07-28 19:22:35,1628594401,gnclbrt,🇦🇷🇺🇸Gene Colbert🇺🇸🏳️‍🌈,0.0,#ConstitutionalConservative #DJTrumplicans #TreeOfLiberty #America1st #AntiSharia #StopFGM #BuildTheWaLL #MAGAorRevolution #TrumpHaley2020 #Haley2024 #MAGA,#Trumpville USA,None,None,False,822
2015-05-17 18:25:29,3214380530,vmins95z,z 💫,0.0,vmin invented soulmatism and jinmin invented marriage -fan account,i want throw myself away,None,None,False,1512
2017-03-20 13:25:00,843815639307370496,galaxy_btsjimin,Ji-lovely,0.0,None,None,None,None,False,449
2012-03-13 02:57:11,522819242,sashalugo,s,0.0,None,None,None,None,False,403
2015-09-20 08:30:34,3715788675,Chrisfranc000,Franco,0.333,fortune favors the bold 🇨🇴♏️,MIA✈️Medellin,None,None,False,733
2011-11-20 23:11:01,417441060,AIRDRIGUEZ,MasterChef,0.0,GB2G,"Adda, Ghana",None,None,False,1131
2011-08-01 13:56:36,346573435,asija__,Dåįšjä🥀,0.0,• Stay Focused On Me • 👻daisjaaa IG: daisj___•,"atlanta, ga",None,None,False,1093
2016-04-03 03:17:15,716464551106109440,PastelVolcano,💎👽🐹 Number One Faffer🦄♉💖,0.108,Lucy. Writes and directs voice actors @NIPresents with @GaryJKings. Survives most things. Digivolves a lot. https://t.co/4XZ0bEG8X7 Enjoys full stops. Autistic.,"Nottingham, England",None,None,False,251
2016-07-02 00:50:06,749042429442088960,exolumiere,HUNNIE 🎀,0.0,My youth and pride @weareoneEXO ✨,Canada,None,None,False,1835
2011-05-10 11:07:02,296201150,FlowerPrince_CY,MadzYeoℓ,0.0,"Just EXO..Only EXO.. I only stan n care about Lords of KPOP, Nation's Boygroup,EXO. 👑 OT9 👑 61❤04.. [Fan Account]","Exo planet, L-1485",None,None,False,11473
2014-04-06 09:56:59,2430221132,skdccblsx_EXO,EXO,0.0,Iniirog ko ang EXO magmula noong '14. Follow EXO's twitter account: @weareoneEXO 💐OT9 Forever💐 FAN ACCOUNT,EXO PLANET ⛅,None,None,False,1858
2017-05-21 06:29:55,866179227804213249,exo_lyxion_,EXO_Universe,0.275,✴️ A small part of that great fandom of that boy band thats beyound legendry!👑,Exo planet,None,None,False,61
2017-09-01 17:59:35,903678736712663045,saminseok,EXO-CBX  MAGIC,0.0,None,None,None,None,False,6386
2009-09-03 13:41:22,71255364,XiuChanHun,XiuChanHun 🌸  Lazy Supremacist 🐿,-0.213,"Mincrew by ❤️🐿  “No matter how difficult and hard something is, I will always be positive and smile like an idiot” - Chanyeol",None,None,None,False,165
2018-02-18 16:24:32,965260754516611072,exo_legends1,Beatrice,0.0,"If exo is Korea's nation representative, Yixing is China's pride. Both are bigger than you might think😍💕🎶","Texas, USA",None,None,False,40
2017-07-11 12:38:51,884753854524518402,koreaspick,*,0.0,@weareoneexo #엑소 ☕️,erigom  xunqi  yeolmae,None,None,False,1330
2009-05-06 19:52:16,38260753,chanyeoloutsold,andrea♡chanyeol the employed golden retriever,0.181,"im so far up exos ass im now a full time resident. cant wait to go IKEA & purchase some new side tables & decorative plants ✩yeolmae✩ sooyoung, did u eat?",nct rv jongsuk joohyuk nayeon,None,None,False,3269
2014-12-13 08:55:08,2919319462,TotaDody28,Coffee_universe,0.0,EX9 @weareoneEXO ❤OT12 ❤  Fan Acc,"القاهرة, مصر",None,None,False,507
2015-12-28 03:40:31,4628263937,baekzyxing,RapByun™ 🍀,0.0,follow @weareoneEXO,EXO PLANET,None,None,False,10024
2010-11-26 04:42:06,219884528,rochaeri614,fearℓess fireℓight,0.354,"I will do my best and work hard until I hear no one say that I can't do it -- Byun Baekhyun, Instalive, 180418  • FireLight ❤ EXO-ℓ since January 21, 2014",philippines,None,None,False,175
2017-09-09 14:16:13,906521627898384384,Protecthelight,mary,0.0,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏B is fearless, and so we are","EXO, SNSD",None,None,False,440
2011-04-07 12:40:25,278515548,goldenboykjm,e,0.0,Junmyeon and EXO fan account,None,None,None,False,348
2016-10-28 16:18:08,792037743840808960,961_1795,vitamin.b,0.0,...-..-/.-...--./-....--...-/.--/-......-.-...../.--.....,EXO PLANET🇰🇷,None,None,False,330
2012-07-10 01:17:41,631565780,Just_Believe_d,Sandra,1.0,♥ ` just believe in your dreams ♥  ♬  ♬,Poland,None,None,False,397
2017-08-16 14:46:13,897831869743472641,unravexo,瀬田 「✿」 伯賢✳燦烈,0.0,❝ L on my name belong to EXO and him❞    Iris❤ #EXO #WeareoneEXO #KOKOBOP #Power #Universe ❄,"Landstuhl, Deutschland",None,None,False,382
2014-05-20 16:13:42,2510811811,sharang_,D-54 ʕ •ᴥ• ʔ ElyXiOnInMY 💕,0.0,"An OT12 Eries, Revluv & NCTzen 💖 Also, a KRIS WU, JCW, NJH, PBG, WDH addict and the list goes on",None,None,None,False,141
2014-12-19 03:30:21,2935626404,KkpopW,~ #ExoLWillProtectEXO❤️️🎉 ~,0.0,"Exol is forever exo protection squad & defenders ; ExoL is exo guardian angel to protect them from all course , dont u dare to cross over the line 😐🙄🙄",None,None,None,False,2042
2016-07-01 12:02:14,748849188092448769,77andreea88,👉Z.Yixing🐧,0.312,"'I fell in love with you, not for how you look,BUT for who you are!' #EXOT12 💜",Romania,None,None,False,1413
2017-10-05 05:19:55,915808750706950145,kikilala3388,super girl-L,0.0,None,None,None,None,False,15
2012-01-16 12:33:49,465505343,refereesidekick,r¡fAee,0.0,"come as you are, leave as you please.",None,None,None,False,641
2017-10-28 21:35:02,924389066577149952,DollarCollar,Dollar Collar™ #WoCP #EFDP,0.0,Owned submissive - FemDom/FinDom RT/Promo Account - Member of #WoCP & #EFDP,"Cashville, USA",None,None,False,1289
2012-01-24 23:39:16,473423125,laruezmuey,Tina Osborne,0.0,None,Pennsylvania,None,None,False,2623
2011-10-18 15:09:48,393447225,JasonKeef1,Jason Keef,0.5,In love with a Dream,"Fresno, CA",None,None,False,251
2018-02-02 18:13:40,959490013468725249,AhmedRa30319013,Ahmed raza,0.0,Simple,"Karachi, Pakistan",None,None,False,182
2009-03-07 23:09:13,23246523,JuneStoyer,June Stoyer,0.0,Environmental advocate @TheOrganicView & @CleanEnergyView Named Top1%influencers on #socialmedia #cleanenergy #animalrights #bees #vets #Catholic,"New York, USA",None,None,False,74035
2017-12-11 11:16:08,940178380946903046,TeamSarfarazAh,Team Sarfaraz Ahmed,0.0,Die Heart Beggest Fan Of Sarfaraz Ahmed @SarfarazA_54,None,None,None,False,231
2014-12-01 04:37:16,2915290255,alienxciv,alien Joy 👽,0.0,INTJ XCIV ♋️ 🎮 🎧 📚,الكويت,None,None,False,33
2013-12-31 01:53:33,2253323470,FinnJuliafinn12,Recycled juls,0.0,None,None,None,None,False,4
2012-10-08 17:59:37,868422805,HyperionNewU,New-U Station,0.5,Hyperion provides you the greatest in accidental death or dismemberment insurance at an affordable cost. [bot],Pandora,None,None,False,162
2016-11-29 12:11:42,803572140423331840,ranjangreott,kolor ijo,0.0,None,None,None,None,False,131
2007-12-29 03:10:48,11619412,dineshkhanna,dineshkhanna,0.0,"Photographer for the last 26 years creating images for Advertising, Editorial and Corporate clients. Also travels around India to pursue his personal projects.","Gurgaon, India",None,None,False,823
